id,display_name,price,cas_latency,ddr_version,ddr_clock,num_modules,module_size,colour,first_word_latency
2b885240-a891-44ca-a5be-5264725e4627,G.Skill Trident Z 32 GB,754.94,40.0,5,6000,16,16,White / Black,13.333
1e01b24d-fd53-4a63-9be0-9d81fea5a2b9,Kingston Server Premier 64 GB,151.96,22.0,4,3200,64,64,,13.75
aa7fcfce-160b-461b-8a69-d84c29f9aca1,Klevv BOLT X 16 GB,35.99,18.0,4,3600,8,8,Black,10.0
49b9b2a8-b8d8-4541-af8e-5e0e824a3da4,Corsair Vengeance 32 GB,104.99,36.0,5,5600,16,16,White,12.857
0516ce8f-0bfc-454e-bed1-7215d447de99,Corsair Vengeance 32 GB,99.99,40.0,5,4800,16,16,Black,16.667
ca35add3-2ccd-4a80-acdb-5eca24f6b86c,G.Skill Trident Z Neo 16 GB,69.98,16.0,4,3600,8,8,Black / Silver,8.889
545400d8-c893-4554-9fe4-607cdd7d9c78,Corsair Vengeance RGB 32 GB,119.99,36.0,5,6400,16,16,White / Black,11.25
6487c8b1-a158-4c23-8fcd-b440fe5e7b14,Timetec PINNACLE Konduit 16 GB,32.99,16.0,4,3200,8,8,White,10.0
7414cfde-04a7-4561-b615-f869a5e84f2e,Corsair Vengeance RGB 32 GB,99.99,36.0,5,6000,16,16,White / Silver,12.0
23d30a63-9c48-47db-8882-e7380641493e,TEAMGROUP T-Force Delta RGB 32 GB,92.99,38.0,5,6000,16,16,Black,12.667
e10ae113-a7a2-4e06-989e-c15bd8384fbe,Corsair Vengeance 192 GB,569.99,38.0,5,5200,48,48,Black,14.615
c1f69214-a965-45fc-80ea-b42b214629fc,Corsair Vengeance LPX 16 GB,39.99,16.0,4,2666,8,8,Black / Yellow,12.003
ef9f0949-2d40-499a-94f1-e7dbbc360b4e,Corsair Dominator Platinum RGB 32 GB,214.99,36.0,5,7600,16,16,Black,9.474
5bf9e21c-e973-42df-9814-3c1c9c142e6e,TEAMGROUP T-Create Classic 32 GB,49.99,22.0,4,3200,16,16,Silver,13.75
448bdde3-8289-458c-8f6b-c62f35b86f44,Corsair Vengeance RGB Pro 16 GB,64.98,18.0,4,3600,8,8,White,10.0
d6bc45f8-de4f-4b51-a0b5-71347ab5e35c,TEAMGROUP T-Force Vulcan 32 GB,83.99,36.0,5,5600,16,16,Black,12.857
136c7855-2143-4ae4-a308-ba416d46b4c5,Corsair Vengeance RGB 32 GB,114.99,36.0,5,6400,16,16,Black,11.25
1929647b-3458-4fe0-a93c-8d8e482fa083,Corsair Vengeance RGB Pro SL 32 GB,89.99,18.0,4,3600,16,16,Black,10.0
4bf11568-57f4-43bf-a6c2-7f1af273ddad,Crucial CT8G4DFRA32A 8 GB,16.98,22.0,4,3200,8,8,Green,13.75
7103bfdd-3a8f-496a-8632-378c9599f6c3,G.Skill Ripjaws S5 64 GB,199.99,32.0,5,6400,32,32,Black,10.0
cab99c80-6d17-490b-8429-f00c754aed1c,TEAMGROUP T-Force Delta RGB 32 GB,99.99,40.0,5,6400,16,16,White,12.5
8dcc9c1c-736e-4bcd-820f-313ac2746d18,G.Skill Ripjaws V 64 GB,139.99,16.0,4,3200,16,16,Black,10.0
f1abf6a7-7194-4562-80ee-af6918261647,Lexar THOR 16 GB,55.84,16.0,4,3200,8,8,Black,10.0
f0674702-9d73-48d3-bbfb-3686409ccc30,Corsair Vengeance RGB 32 GB,129.99,30.0,5,6000,16,16,White / Silver,10.0
3d3c1986-58d1-4244-a8a9-8a444a513c55,G.Skill Trident Z5 RGB 32 GB,239.99,38.0,5,8000,16,16,Black,9.5
42a7b8ac-1dc4-4720-9e46-54da97ca8bf6,Crucial CT2K16G4DFRA32A 32 GB,53.09,22.0,4,3200,16,16,Green / Black,13.75
df313301-b47e-4ea4-9f2d-926be41ce091,G.Skill Trident Z5 RGB 32 GB,119.99,32.0,5,6400,16,16,Silver / Black,10.0
bc06e007-d51e-47ea-88ec-28d4e20e14a3,Crucial CT8G48C40U5 8 GB,22.99,40.0,5,4800,8,8,Black,16.667
51db4244-4c49-41e6-a696-cef60cb39ea2,Kingston FURY Beast 32 GB,119.99,36.0,5,5600,16,16,Black,12.857
b03f5d2f-dc5a-4b16-9532-42e1b4220e52,Corsair Vengeance RGB RT 32 GB,99.99,16.0,4,3600,16,16,Black,8.889
65de9703-8ba7-47f9-9f61-58bc8e7826c6,G.Skill Trident Z5 Neo RGB 32 GB,106.99,28.0,5,5600,16,16,Black,10.0
72ae1535-0f48-4fa3-bf1d-ffc80543836c,ADATA XPG LANCER RGB 32 GB,99.99,40.0,5,6000,16,16,White,13.333
f10056c0-e477-49a9-9766-ed8d589516b4,Patriot Viper Black 32 GB,96.99,36.0,5,6000,16,16,Black / White,12.0
010bdd2b-b88c-4abd-a97c-29364f20f028,G.Skill Trident Z5 RGB 32 GB,119.99,30.0,5,6000,16,16,Black,10.0
bc2e76c1-cc96-4f48-b39c-4ac808836f3c,Corsair Vengeance RGB Pro 64 GB,129.99,18.0,4,3600,32,32,Black,10.0
76c57610-bd73-40e8-b2ef-a085bf04f8f3,Samsung M378B5173DB0-CK0 4 GB,10.0,11.0,3,1600,4,4,Green,13.75
4215f2e2-f82d-4c4a-badc-f2b3f81bf46b,Patriot Viper Black 16 GB,59.99,40.0,5,5600,8,8,Black / White,14.286
4613bdd6-7acc-4e7b-be4d-2e2b8da813bc,Corsair Vengeance RGB Pro 256 GB,1588.72,16.0,4,3000,32,32,Black,10.667
179678d1-75bc-432f-a761-192656efc3f5,G.Skill Trident Z 32 GB,1200.4,14.0,4,3200,16,16,Silver / White,8.75
32a9fd4b-607b-45df-a59a-3140cfed6cf5,Kingston KSM29RD4/64HAR 64 GB,955.7,21.0,4,2933,64,64,,14.32
c2dd026a-8c6a-4d0d-bbc0-b9b797fa1215,Gigabyte AORUS RGB 32 GB,104.99,40.0,5,6000,16,16,Black,13.333
6d254c0d-d713-42f8-837d-fc0974058bd1,Patriot Viper Venom 32 GB,97.99,32.0,5,6400,16,16,Black,10.0
e4f89114-7fa2-4411-ae02-da60a56d7286,G.Skill Trident Z Neo 64 GB,194.99,16.0,4,3600,16,16,Black / Silver,8.889
4da9a7a4-34f7-4ed9-973b-6e25ea7936cd,Crucial Ballistix MAX 16 GB,995.0,19.0,4,5100,8,8,Black,7.451
0ac1139a-26c3-4113-8f87-eb406081495c,G.Skill Aegis 16 GB,35.99,16.0,4,3000,8,8,Black / Red,10.667
9d3d430c-7675-4be7-9f90-cd9040e5a598,Corsair Vengeance LPX 16 GB,39.99,16.0,4,2400,8,8,Black / Yellow,13.333
5ff42686-76e9-4d3c-95b7-ccd81d189799,G.Skill Ripjaws S5 64 GB,249.99,34.0,5,6800,32,32,Black,10.0
08342162-958a-476c-8ebd-b1b03fcfa4aa,G.Skill Ripjaws V 16 GB,34.99,16.0,4,3200,16,16,Black,10.0
fb8760bc-0f03-4e00-b64c-22a243333e99,Corsair Dominator Platinum RGB 64 GB,249.99,40.0,5,6000,32,32,Black,13.333
67162019-ca94-4aa6-a01e-9fbe8f5fde25,Corsair Vengeance LPX 32 GB,84.6,18.0,4,3600,16,16,Black / Yellow,10.0
2d57e1bd-f23a-4b7f-a3c2-9eb0f664f59c,G.Skill Trident Z RGB 32 GB,106.99,16.0,4,3200,8,8,Black,10.0
368cbe2b-1d0c-4d60-9965-d3c6baa1c539,Corsair Vengeance RGB Pro 32 GB,99.0,16.0,4,3200,16,16,Black,10.0
ac553478-e9bc-4127-b763-3a2d3b61f606,G.Skill Trident Z5 RGB 64 GB,217.99,30.0,5,6000,32,32,Black,10.0
67e9aabf-4e2c-471b-acad-896a13f7e6db,Mushkin Enhanced Redline Stiletto 32 GB,77.99,16.0,4,3600,16,16,Black,8.889
9d2830f5-8508-42fc-838f-5a6b0f9b2e54,Corsair Vengeance RGB 96 GB,384.99,40.0,5,6800,48,48,Black / Silver,11.765
6ed2e514-d4e0-4c68-b15f-bdfbc55d1471,Corsair Vengeance RGB 64 GB,309.99,32.0,5,6600,16,16,Black / Gray,9.697
78080d72-a52a-4441-91ca-9307eb073af3,Corsair Vengeance 64 GB,224.99,30.0,5,6000,16,16,Black / Silver,10.0
a37ed166-928f-48b3-a015-7dff56c81f0b,OLOy MD4U1636181CHKDA 32 GB,53.99,18.0,4,3600,16,16,Black,10.0
3d6357bd-36e2-466f-8a80-ba37c25e3e32,Supermicro MEM-DR412L-SL02-LR26 128 GB,,22.0,4,2666,128,128,Green / Black,16.504
407eef98-faad-4244-8b8d-76744ddd9925,Corsair Vengeance RGB 64 GB,234.99,30.0,5,6000,32,32,White / Silver,10.0
889c84f3-cdcd-4580-95a2-e15d2bbdd2da,Corsair Vengeance RGB 32 GB,129.99,30.0,5,6000,16,16,Black / Gray,10.0
afae8a7a-4ac7-4305-9f4e-fc16ed0ce171,G.Skill Ripjaws S5 32 GB,96.99,30.0,5,6000,16,16,White,10.0
b4800b85-db03-43cd-8272-231e04accc57,G.Skill Ripjaws S5 64 GB,164.99,36.0,5,6000,32,32,Black,12.0
ea0bac38-1d88-4f60-80a9-e10ceffe02ac,Crucial CT2K16G48C40U5 32 GB,79.98,40.0,5,4800,16,16,Black,16.667
a0d4c55d-9df6-4b39-bb62-48801b360c4e,Corsair Vengeance LPX 32 GB,69.98,13.0,4,2133,16,16,Black / Yellow,12.189
ceadd573-c0c8-4f57-990f-5daf809f296f,Kingston FURY Beast RGB 16 GB,74.98,38.0,5,4800,8,8,Black,15.833
71c6a270-91a9-4f14-b5bf-8c82258285f6,Corsair Vengeance 32 GB,99.99,36.0,5,6000,16,16,Black,12.0
1e8e0d7c-9f03-4cf6-809f-3f5cf1e980f6,OLOy Blade 32 GB,83.99,32.0,5,6000,16,16,Black,10.667
8bda5073-150c-4c47-9869-b4a8d9f54426,TEAMGROUP T-Force Delta RGB 32 GB,99.99,40.0,5,6400,16,16,Black,12.5
661c7e11-e8b4-414a-86c5-6934a2a4618b,Corsair Dominator Titanium 96 GB,454.99,32.0,5,6600,48,48,Black,9.697
75a4b8b0-00a0-42ce-afea-d999c062f451,Corsair Vengeance LPX 128 GB,269.99,16.0,4,3200,32,32,Black / Yellow,10.0
1a722853-9b71-4b5e-b8d0-44bb5eb7f6bf,Crucial CT2K32G48C40U5 64 GB,152.66,40.0,5,4800,32,32,Black,16.667
27724cb0-a526-423c-8a41-9b986a2bdb61,Kingston FURY Beast RGB 16 GB,87.99,40.0,5,5600,8,8,Black,14.286
398806e6-c1c4-4f13-99b0-2eb619b68f48,Corsair Dominator Platinum RGB 32 GB,124.99,36.0,5,5600,16,16,Black,12.857
45ccd125-b6d3-486d-b9ac-c24da98d458f,G.Skill Trident Z RGB 32 GB,99.99,19.0,4,4400,16,16,Black,8.636
f7e52743-d7b7-4371-ad42-cd76c8c18029,Patriot Viper 3 16 GB,28.99,10.0,3,1866,8,8,Black / Silver,10.718
35430508-1098-4819-a3fd-2f27394a8cb0,Corsair Vengeance RGB 64 GB,224.99,32.0,5,6400,32,32,Black / Gray,10.0
8fc009fc-7013-4753-81d2-6fd2f594a752,Patriot Viper Steel 8 GB,19.98,16.0,4,3200,8,8,Silver / Black,10.0
f8780d16-4704-4eb4-bc24-ceebe10988d7,Corsair Dominator Platinum RGB 32 GB,209.99,34.0,5,7200,16,16,Black,9.444
73ac1f00-f522-4147-a97e-07a83dc809f1,Corsair Vengeance 32 GB,124.99,36.0,5,6000,16,16,Gray,12.0
a7592aa5-895d-46ae-9ad4-5a9919e555c7,Corsair Dominator Platinum RGB 32 GB,169.99,30.0,5,6000,16,16,Black,10.0
203f7629-4482-4f08-a86d-d27e6349c842,TEAMGROUP T-Create Expert 32 GB,99.99,32.0,5,6400,16,16,Black,10.0
9a0a0b1f-c91e-4c71-b52d-69609fa77ad8,Corsair Vengeance 32 GB,114.99,36.0,5,5600,16,16,Gray,12.857
efa41aaf-b6e3-4473-adca-8b63241ea4ac,Corsair Vengeance RGB Pro SL 64 GB,184.99,18.0,4,3600,16,16,White,10.0
b2d104f0-7aaa-4d34-9141-76cfd498a9fd,TEAMGROUP T-Force Vulcan alpha 32 GB,86.99,38.0,5,6000,16,16,Black / Silver,12.667
21427332-71ec-46bc-b28f-830831c501d3,TEAMGROUP Elite 16 GB,16.98,11.0,3,1600,8,8,Black,13.75
c3b11b7d-f472-4985-b2a0-e33d76b78db0,TEAMGROUP T-Create Classic 32 GB,79.99,48.0,5,6000,16,16,Black,16.0
3d2abbf3-a5e9-4977-887f-3845dc06efe8,Crucial CT16G4DFRA32A 16 GB,31.99,22.0,4,3200,16,16,Green,13.75
6ed807a3-b3e8-48ac-8b59-9c9c264f3a08,Corsair Vengeance RGB 32 GB,109.99,36.0,5,6000,16,16,Black,12.0
5e6d166e-6015-41a1-9174-a11afdd24446,G.Skill Ripjaws S5 32 GB,109.99,34.0,5,6800,16,16,Black,10.0
ac189cb1-c074-41d5-a97a-daaa028e0caf,Crucial CT2K16G56C46U5 32 GB,76.48,46.0,5,5600,16,16,Black,16.429
385bd9d3-e914-4d12-bc59-6809c1a96023,Corsair Vengeance RGB 32 GB,134.99,36.0,5,6200,16,16,White,11.613
0f37e77a-29ad-4f57-aac8-ff735514fb25,TEAMGROUP T-Force Delta RGB 32 GB,129.99,34.0,5,7200,16,16,White / Gray,9.444
8916293b-1ffa-491d-b0a3-a4e59a520785,G.Skill Trident Z5 RGB 96 GB,359.99,32.0,5,6400,48,48,White / Black,10.0
aff386c0-40ce-4574-ab87-0554eccf0100,TEAMGROUP T-Force Delta RGB 16 GB,42.99,16.0,4,3000,8,8,White,10.667
ceb7c05f-fc9e-4320-a643-e08fb18e563f,ADATA XPG LANCER RGB 32 GB,108.91,40.0,5,6000,16,16,Black,13.333
df28b3a2-fde4-44f5-83af-c3c44e87f1ea,G.Skill Trident Z5 RGB 32 GB,164.99,36.0,5,7600,16,16,Black,9.474
d114cfce-0d4c-4d5d-8a0d-e18bd14dd3f4,Corsair Vengeance 16 GB,54.99,40.0,5,5200,16,16,Black,15.385
5d1aa21a-33f4-4a4a-9e07-d987b14878fb,Patriot Signature 8 GB,15.99,11.0,3,1600,8,8,Blue / Silver,13.75
acb2b7e6-ca04-4354-ab87-f49fef06dcd7,Kingston FURY Beast 64 GB,229.99,36.0,5,6000,32,32,Black / Silver,12.0
13f08491-2af7-42a8-986c-96ab10080ec4,G.Skill Ripjaws V 8 GB,69.98,15.0,4,2400,8,8,Red,12.5
2d230436-bbb3-4701-ab7f-55a81a704edc,G.Skill Flare X5 64 GB,174.99,36.0,5,5600,32,32,Black / White,12.857
e4731510-ccd8-484e-9334-0f9ae728bbb8,TEAMGROUP T-Force Vulcan Z 32 GB,64.98,18.0,4,4000,16,16,Gray,9.0
59d675ad-b4a0-49bc-a2fb-1299a268418c,G.Skill Ripjaws S5 32 GB,89.99,36.0,5,5200,16,16,Black,13.846
5585e3ae-b3f9-411f-a2ed-26e69e4a6ae9,Kingston FURY Beast 16 GB,39.99,16.0,4,3200,16,16,Black,10.0
c5950767-d8a3-4f53-9863-78ff640f626c,Kingston HyperX Fury 16 GB,,16.0,4,2666,8,8,Black,12.003
ef08a19a-9cf1-473c-a1aa-979163b56da0,Corsair Vengeance RGB Pro SL 16 GB,54.99,16.0,4,3200,8,8,White / Black,10.0
98ed048c-cc32-45b1-ad0f-9644d4dee031,TEAMGROUP T-Create Expert 32 GB,126.99,34.0,5,7200,16,16,Black,9.444
16cb930a-9fab-46a0-9f21-784decb179c5,Silicon Power XPOWER Zenith Gaming 16 GB,33.97,16.0,4,3200,8,8,Black / Silver,10.0
f605f97d-4252-4366-94f2-3f1f2aa3090e,Patriot Viper Steel 64 GB,99.99,16.0,4,3200,32,32,Gray,10.0
18783afe-5502-4f24-9089-52720287b54f,Corsair Vengeance RGB Pro 32 GB,79.98,18.0,4,3600,16,16,Black,10.0
4cb0665a-e794-4354-9e0b-a24a6fe83837,G.Skill Trident Z5 RGB 64 GB,194.99,36.0,5,6000,32,32,Black,12.0
30b6a29b-8abd-42a2-a033-bf1f0aea4c40,Corsair Vengeance LPX 16 GB,39.99,13.0,4,2133,8,8,Black / Yellow,12.189
6d24e65b-cd32-4dfb-b43b-55cd3a0710a2,Kingston FURY Beast 32 GB,82.99,18.0,4,3600,16,16,Black,10.0
517e0be4-2a9c-459f-8176-848edb35f40b,G.Skill Trident Z5 RGB 64 GB,217.99,30.0,5,6000,32,32,White / Black,10.0
7cdb8f11-b4c2-4334-888c-20bca28458cb,G.Skill Trident Z5 RGB 32 GB,119.99,34.0,5,6800,16,16,Black / Silver,10.0
76f7b2f3-0d35-44d2-a40a-b7aa4aa6dbce,G.Skill Trident Z5 RGB 48 GB,,40.0,5,8200,24,24,White / Black,9.756
cb802158-47b5-42f9-8e53-0e78dab1ea23,Corsair Vengeance RGB 32 GB,114.99,40.0,5,6000,16,16,White,13.333
7c0cee2f-fce1-471f-b1a2-68dc5fb1d1fa,G.Skill Trident Z RGB 32 GB,89.99,18.0,4,4000,16,16,Black,9.0
dd0444f2-76b8-4da9-aec5-9bc18656a4af,Kingston HyperX Fury 16 GB,,10.0,3,1866,8,8,Black / Silver,10.718
5a30b329-242c-47d7-b7e4-47c5b6cc438a,Corsair Dominator Platinum RGB 32 GB,114.99,16.0,4,3200,16,16,Black,10.0
a076d577-3d8b-48d7-8da8-c8a8e80601bb,Silicon Power SP016GBLFU320X02 16 GB,26.99,22.0,4,3200,16,16,,13.75
f01355b5-6ba2-458f-a4d3-e2a5b0effd1c,Corsair Dominator Platinum RGB 32 GB,149.99,32.0,5,6400,16,16,Black,10.0
c0f8d5d7-46ae-4743-9be2-0f18eb1cd2eb,Kingston FURY Beast 32 GB,117.82,40.0,5,5200,16,16,Black / Silver,15.385
c133f5a8-2f18-45b3-a17c-37bdc880183b,TEAMGROUP T-Force Vulcan Z 16 GB,34.99,16.0,4,3200,8,8,Red,10.0
d907944e-2ef2-474e-a5cb-ff7a76cf01e8,G.Skill Ripjaws S5 96 GB,,34.0,5,6800,48,48,Black,10.0
7e1fa901-f7d8-401a-a2cb-67e571a3e6f5,Corsair Vengeance 64 GB,219.99,36.0,5,6000,16,16,Black,12.0
5143d430-916e-497d-a66c-a5472e05caea,Kingston FURY Renegade 16 GB,60.61,16.0,4,3600,8,8,Black / Silver,8.889
1cd8988c-6d78-4700-b924-8cba53f5893f,G.Skill Ripjaws S5 32 GB,99.99,28.0,5,5600,16,16,White,10.0
c91cd963-cf51-412e-970f-878a46d79845,TEAMGROUP T-Force Delta RGB 64 GB,174.99,38.0,5,6000,32,32,Black / Silver,12.667
5ab9910e-a90e-4b81-8abc-1ee3c738039a,Kingston FURY 128 GB,443.68,40.0,5,5200,32,32,White,15.385
9010c24e-847b-4875-9fed-7df75550ec07,Corsair Vengeance LPX 64 GB,144.99,16.0,4,3200,16,16,Black / Yellow,10.0
b6b0dd28-6caa-4467-999d-ebba7551ff0a,G.Skill Ripjaws S5 32 GB,99.99,32.0,5,6000,16,16,Black,10.667
16bc6525-25ab-4a78-b1d0-3dc9130d7dfb,Kingston FURY Beast RGB 16 GB,84.99,40.0,5,5200,8,8,Black,15.385
166ad62f-d84e-40ac-a496-11b07cdf6adf,PNY XLR8 16 GB,37.99,16.0,4,3200,8,8,Black / Red,10.0
935c3c89-84bc-4c3f-b4ab-9e24aa862332,Corsair Dominator Titanium 64 GB,324.99,32.0,5,6600,32,32,Black,9.697
579cfefe-cd1f-4ba1-bf65-d6c2f0030448,Corsair Vengeance RGB 64 GB,229.99,36.0,5,5600,16,16,Black,12.857
ce372113-1a45-41c5-bbe3-bcfca6584886,Corsair Dominator Platinum RGB 32 GB,144.99,36.0,5,5600,16,16,White,12.857
f8c58d1c-c0b6-48dd-9be0-a5a8d6caa536,Silicon Power XPOWER Zenith RGB Gaming 32 GB,84.97,40.0,5,6000,16,16,White,13.333
93000d8b-3935-459a-8a14-deae3f01fe23,TEAMGROUP T-Force Delta RGB 32 GB,99.99,32.0,5,5600,16,16,White,11.429
7e383604-71b1-448f-99e1-38b9b5d8068d,G.Skill Ripjaws S5 48 GB,119.99,36.0,5,6400,24,24,Black,11.25
e76edc5f-b71c-4aab-9a25-dcf8d759b684,Corsair Vengeance 32 GB,94.99,40.0,5,5600,32,32,Black / Gray,14.286
fa840544-c612-4f02-9d89-a6c597601e99,Crucial CT4G4DFS8266 4 GB,16.98,19.0,4,2666,4,4,Green / Black,14.254
ec28c0d1-3c1a-4132-97ef-055e5d3a7345,Patriot Viper 4 Blackout 8 GB,25.99,16.0,4,3000,4,4,Black,10.667
15a759da-2f85-442f-94c6-306517438b6b,Corsair Dominator Titanium First Edition 64 GB,349.99,40.0,5,6600,32,32,White,12.121
3c6a40b2-85a8-4e21-9228-16828e7a5442,Corsair Dominator Platinum RGB 64 GB,279.99,30.0,5,6000,32,32,Black,10.0
856e3e8e-f812-4099-9f5f-1baf75681199,Corsair Dominator Titanium 64 GB,364.99,32.0,5,6400,16,16,White,10.0
75e74aa9-2e74-4566-85ae-416659d2dd95,G.Skill Trident Z RGB 32 GB,99.99,16.0,4,3600,16,16,Black,8.889
7eadd04a-40a8-431c-a670-bdb2415e982e,TEAMGROUP Elite 32 GB,75.98,40.0,5,4800,16,16,Black,16.667
38618e96-19ae-44f1-b19d-40a533cecff8,ADATA XPG SPECTRIX D60G 16 GB,,16.0,4,3200,8,8,,10.0
0e9053b8-d15c-4259-81c6-9409d8421ec3,Patriot Signature Premium 16 GB,32.99,19.0,4,2666,8,8,Black,14.254
19b37fd0-72a5-47e0-90e2-5842fbc38c80,TEAMGROUP T-Force Vulcan 32 GB,79.98,40.0,5,5200,16,16,Black,15.385
9097ea85-6ccd-421e-8fe0-24ddc809b484,Kingston HyperX Fury 32 GB,,16.0,4,3200,16,16,Black,10.0
00cc1c90-3bba-447c-903b-5f90639eece5,Corsair Vengeance 64 GB,209.99,36.0,5,5600,16,16,Gray,12.857
b40f3dd7-9060-462e-9243-faf4c0551048,Corsair Vengeance 64 GB,279.99,32.0,5,6600,16,16,Black / Gray,9.697
450f3117-6094-42e2-9795-a83f141b652c,Corsair Vengeance RGB RS 16 GB,59.99,16.0,4,3200,8,8,Black / Gray,10.0
63408e54-d1c1-4fc5-84ad-ad6b9698dcfd,Corsair Vengeance LPX 8 GB,24.99,16.0,4,3200,8,8,Black / Yellow,10.0
8be513e1-9f85-4050-bbad-c6d8f0d5f29a,G.Skill Ripjaws V 16 GB,39.99,15.0,4,2400,8,8,Black / Red,12.5
8fba2fd5-ca70-467d-9472-3163db3ecad9,Kingston FURY Beast RGB 32 GB,132.94,36.0,5,5600,16,16,Black,12.857
9d1b30d2-8e02-4a9a-af3b-ddecf93ed185,G.Skill Trident Z5 Neo 32 GB,106.99,28.0,5,5600,16,16,Black,10.0
6ae89970-a7dc-48d0-87e6-255c70ef2098,TEAMGROUP T-Force Delta RGB 32 GB,92.99,36.0,5,5600,16,16,Black,12.857
7a3eb63f-9c40-4ed3-ab96-f7e5f3049a8a,Timetec PINNACLE Konduit 32 GB,52.99,16.0,4,3200,16,16,White,10.0
9909e0fe-2836-4d30-b7c1-b13d690782fb,G.Skill Ripjaws V 64 GB,199.99,19.0,4,4400,32,32,Black,8.636
742a3d86-51ab-4479-95e5-045a7ccfb89b,TEAMGROUP T-Force Delta RGB 32 GB,89.99,40.0,5,5200,16,16,White,15.385
142c4d0f-9d0d-42c4-b465-b9c49b806074,Corsair Vengeance LPX 16 GB,39.99,16.0,4,3000,16,16,Black,10.667
31ec56f1-9c2f-4631-b7a2-bd382734f8ef,G.Skill Trident Z5 RGB 32 GB,119.99,32.0,5,6400,16,16,White / Black,10.0
6afcb9a0-ad40-4287-ab04-2db51fe54ee6,Lexar THOR 32 GB,74.42,16.0,4,3200,16,16,Black,10.0
f10c84de-aedf-4372-bbb4-6df7c601b1ab,Silicon Power XPOWER Turbine RGB 32 GB,61.99,16.0,4,3200,16,16,Silver / Black,10.0
ffb84da1-fac6-4236-a599-32d939b9db4e,Kingston FURY Beast RGB 16 GB,91.89,36.0,5,6000,8,8,Black,12.0
831dea52-5f82-4821-91de-c85e85b03d96,Kingston Server Premier 32 GB,75.95,22.0,4,3200,32,32,,13.75
e1aeef58-2498-412c-b9fc-f6d38c27544b,G.Skill Ripjaws 4 8 GB,,15.0,4,2400,8,8,Black / Green,12.5
561d5a0f-9ff3-478f-8c21-7adc095e9eaf,G.Skill Trident Z Royal 16 GB,79.98,16.0,4,3200,8,8,Silver,10.0
73931d94-f5dc-44c5-a131-b704ccf0b68d,G.Skill Trident Z5 RGB 64 GB,193.99,28.0,5,5600,32,32,White / Black,10.0
747f58b1-ff67-4d24-8dc0-d6e9bc2f0f60,G.Skill Trident Z Royal 128 GB,899.0,18.0,4,4000,32,32,Silver,9.0
e9221bc8-d592-4603-a983-cf26e75e61fb,Corsair Vengeance RGB RS 32 GB,89.99,16.0,4,3200,16,16,Black / Gray,10.0
3c7fb1a8-3ac4-41c6-ada8-e36e9b88a4c4,Crucial Classic 16 GB,55.99,46.0,5,5600,8,8,Black,16.429
33f1459d-5d59-4618-a9e4-67e0edaf82df,Corsair Vengeance LPX 32 GB,89.99,16.0,4,3200,8,8,Black / Yellow,10.0
74d3fcac-9bc9-4651-b91e-133261f2cd81,Corsair Vengeance RGB 96 GB,354.99,30.0,5,6000,48,48,Black / Silver,10.0
abae29bd-577d-4d3c-94b8-045a134bf29e,G.Skill Trident Z5 RGB 48 GB,279.99,40.0,5,8000,24,24,White / Black,10.0
aa436e01-eab5-445c-a607-670cf4485600,Kingston Fury Renegade RGB 32 GB,159.99,32.0,5,6400,16,16,Silver / Black,10.0
8c0c564b-8c09-4b8d-aff3-236cb847b5b5,Corsair Dominator Titanium 96 GB,454.99,32.0,5,6600,48,48,White,9.697
20c7a28b-4056-4578-88b5-ed8f26a205bb,TEAMGROUP T-Create Expert 64 GB,189.99,34.0,5,6400,32,32,Black,10.625
7b614047-f811-45be-a295-6138c6e800c0,Patriot Viper Steel 16 GB,39.99,18.0,4,3600,8,8,Gray,10.0
8e523b50-748f-4c97-b1bb-c1939fc35706,G.Skill Aegis 32 GB,54.99,16.0,4,3000,16,16,Red / Black,10.667
58e82087-6f44-44b0-bd10-263f0319a14d,G.Skill Trident Z5 RGB 32 GB,139.99,34.0,5,7200,16,16,Silver / Black,9.444
15a0ce73-8421-4527-bcd3-359603995515,Corsair Vengeance 32 GB,119.99,30.0,5,6000,16,16,Black / Silver,10.0
1c89773c-ff7c-4d76-b557-6cac6754ebe7,G.Skill Trident Z RGB 96 GB,359.99,32.0,5,6400,48,48,Black,10.0
13871ffb-347f-4d3f-b83e-494ebbdc62bb,Corsair Vengeance RGB Pro SL 32 GB,74.98,16.0,4,3200,16,16,Black,10.0
d4e1e400-e1c4-49a2-aadc-0c268df13ceb,Patriot Viper Steel 32 GB,60.99,18.0,4,3600,16,16,Silver / Black,10.0
744cdeb5-909b-4384-a185-2be8b3888d3c,TEAMGROUP T-Force Delta RGB 32 GB,74.98,16.0,4,3200,16,16,White,10.0
3cde875f-8ed2-4bb6-9877-8386c88df820,TEAMGROUP T-Force Delta RGB 16 GB,42.99,16.0,4,3000,8,8,Black,10.667
6ea6b65d-be43-4cc0-bb6d-1f016d01225a,Silicon Power GAMING 16 GB,34.97,18.0,4,3600,8,8,Gray / Silver,10.0
12501c72-54d7-4c19-bd46-e61a70c6ac0e,Corsair Vengeance 64 GB,192.67,40.0,5,6000,32,32,Gray,13.333
7531b79e-cd46-450b-8976-e8d3a15f43ef,G.Skill Ripjaws S5 32 GB,94.99,36.0,5,5600,16,16,Black,12.857
31360e6b-ca96-48a9-a838-d7bb377f1399,Crucial Ballistix 32 GB,,16.0,4,3200,16,16,Black,10.0
